Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,is_job_hopper,abs_raise,manager_share,dissatisfaction_score,burnout_risk,distance_x_overtime,life_stage
30,0,Travel_Rarely,288.0,Research & Development,2.0,3.0,Life Sciences,3.0,Male,99.0,2.0,2.0,Healthcare Representative,4.0,Married,15830.0,1.0,No,19.0,3.0,1.0,3.0,11.0,3.0,,11.0,10.0,10.0,8.0,0,78888.0,0.7272727272727273,7.0,0,0.0,Mid_Career_Family
46,1,Travel_Rarely,669.0,Sales,9.0,2.0,Medical,3.0,Male,64.0,2.0,3.0,Sales Executive,4.0,Single,13596.0,1.0,No,16.0,3.0,4.0,0.0,,3.0,3.0,9.0,8.0,4.0,7.0,0,153904.0,0.7777777777777778,6.0,0,0.0,Senior
40,0,Travel_Frequently,530.0,Research & Development,1.0,4.0,Life Sciences,3.0,Male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,14115.0,1.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,0,,0.5,9.0,0,0.0,Mid_Career_Family
51,0,,632.0,Sales,21.0,4.0,Marketing,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,8423.0,0.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,0,119702.0,0.0,8.0,0,21.0,Senior
30,0,Travel_Rarely,1334.0,,4.0,2.0,Medical,3.0,Female,63.0,2.0,2.0,Sales Executive,2.0,Divorced,19760.0,1.0,,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,0,62508.0,0.6363636363636364,11.0,0,0.0,Mid_Career_Family
46,0,Travel_Frequently,638.0,Research & Development,1.0,3.0,Medical,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,3142.0,2.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,,5.0,0,138749.0,0.5,11.0,1,1.0,Senior
32,0,Travel_Rarely,1093.0,Sales,6.0,4.0,Medical,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,24301.0,1.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,0,80160.0,0.6363636363636364,11.0,0,0.0,Other
54,0,Travel_Rarely,1217.0,Research & Development,2.0,4.0,Technical Degree,1.0,Female,60.0,3.0,3.0,Research Director,3.0,Married,24001.0,9.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,0,162588.0,0.75,14.0,0,0.0,Senior
24,0,Travel_Rarely,1353.0,Sales,3.0,2.0,Other,1.0,,33.0,3.0,2.0,Sales Executive,3.0,Married,,0.0,No,21.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,,0,104979.0,,13.0,0,0.0,Other
28,0,Non-Travel,120.0,Sales,4.0,3.0,Medical,2.0,Male,43.0,3.0,2.0,Sales Executive,3.0,,8863.0,1.0,No,,3.0,2.0,0.0,5.0,3.0,4.0,5.0,4.0,0.0,4.0,0,,0.8,9.0,0,0.0,
58,0,Travel_Rarely,682.0,Sales,10.0,4.0,,4.0,Male,37.0,3.0,4.0,Sales Executive,3.0,Single,24409.0,0.0,No,13.0,3.0,3.0,0.0,38.0,1.0,2.0,37.0,10.0,1.0,8.0,0,180336.0,0.21621621621621623,8.0,0,0.0,Senior
44,0,Non-Travel,489.0,Research & Development,23.0,3.0,Medical,2.0,Male,67.0,3.0,2.0,,2.0,Married,25043.0,4.0,No,12.0,3.0,3.0,1.0,17.0,3.0,4.0,3.0,2.0,1.0,2.0,0,24504.0,0.6666666666666666,9.0,0,0.0,Mid_Career_Family
37,1,Travel_Rarely,807.0,Human Resources,6.0,4.0,Human Resources,3.0,Male,63.0,3.0,1.0,Human Resources,1.0,Divorced,23648.0,4.0,Yes,22.0,4.0,4.0,0.0,7.0,3.0,,3.0,2.0,0.0,2.0,1,45606.0,0.6666666666666666,7.0,0,6.0,Mid_Career_Family
32,0,Travel_Rarely,827.0,Research & Development,1.0,1.0,Life Sciences,4.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Single,15178.0,1.0,No,13.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0,,0.0,8.0,0,0.0,Other
20,1,Travel_Frequently,871.0,,6.0,3.0,Life Sciences,,Female,66.0,2.0,1.0,Laboratory Technician,4.0,Single,19783.0,1.0,,18.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0,52668.0,0.0,6.0,0,0.0,Young_Single
34,0,Travel_Rarely,665.0,Research & Development,6.0,4.0,Other,1.0,Female,41.0,3.0,2.0,Research Scientist,3.0,Single,12482.0,1.0,No,14.0,3.0,3.0,0.0,16.0,3.0,3.0,16.0,13.0,,10.0,0,67326.0,0.625,10.0,0,0.0,Other
37,0,Non-Travel,1040.0,Research & Development,2.0,2.0,Life Sciences,3.0,Male,100.0,2.0,2.0,Healthcare Representative,4.0,Divorced,15850.0,5.0,No,14.0,3.0,4.0,1.0,17.0,2.0,4.0,1.0,0.0,0.0,0.0,0,72282.0,0.0,5.0,0,0.0,Mid_Career_Family
59,0,Non-Travel,1420.0,Human Resources,2.0,4.0,,3.0,Female,32.0,2.0,5.0,Manager,4.0,Married,21922.0,9.0,No,21.0,4.0,4.0,1.0,30.0,3.0,3.0,3.0,2.0,2.0,2.0,0,395724.0,0.6666666666666666,6.0,0,0.0,Senior
50,0,Travel_Frequently,1115.0,Research & Development,1.0,3.0,Life Sciences,1.0,Female,73.0,3.0,5.0,Research Director,2.0,Married,9755.0,3.0,Yes,19.0,3.0,1.0,0.0,28.0,1.0,2.0,8.0,3.0,0.0,7.0,0,345268.0,0.875,14.0,1,1.0,Senior
25,1,Travel_Rarely,240.0,Sales,5.0,3.0,Marketing,3.0,Male,46.0,2.0,2.0,Sales Executive,3.0,Single,,1.0,Yes,11.0,3.0,4.0,0.0,6.0,1.0,3.0,6.0,4.0,0.0,3.0,0,63184.0,0.5,7.0,0,5.0,Young_Single
25,0,Travel_Rarely,1280.0,Research & Development,7.0,1.0,Medical,4.0,Male,64.0,2.0,1.0,Research Scientist,4.0,Married,26897.0,1.0,No,11.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0,31779.0,0.5,6.0,0,0.0,Other
22,0,Travel_Rarely,534.0,Research & Development,15.0,3.0,Medical,2.0,Female,59.0,3.0,1.0,Laboratory Technician,4.0,Single,23785.0,1.0,,15.0,3.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0,43065.0,,8.0,0,0.0,Young_Single
51,0,Travel_Frequently,1456.0,Research & Development,1.0,4.0,Medical,1.0,Female,30.0,2.0,3.0,Healthcare Representative,1.0,,25796.0,3.0,No,20.0,4.0,3.0,0.0,,1.0,2.0,13.0,12.0,12.0,8.0,0,149680.0,0.6153846153846154,13.0,0,0.0,
34,1,Travel_Frequently,658.0,Research & Development,7.0,3.0,Life Sciences,1.0,Male,66.0,1.0,2.0,Laboratory Technician,3.0,Single,22887.0,1.0,Yes,24.0,4.0,4.0,0.0,9.0,3.0,3.0,9.0,7.0,0.0,6.0,0,145776.0,0.6666666666666666,9.0,1,7.0,Other
54,0,Non-Travel,142.0,Human Resources,26.0,3.0,Human Resources,4.0,Female,30.0,4.0,4.0,Manager,4.0,Single,13871.0,2.0,Yes,12.0,3.0,3.0,0.0,23.0,3.0,3.0,5.0,,,4.0,0,207936.0,0.8,6.0,0,26.0,Senior
24,0,Travel_Rarely,1127.0,Research & Development,18.0,1.0,Life Sciences,2.0,Male,52.0,3.0,1.0,Laboratory Technician,3.0,Married,13257.0,0.0,No,12.0,3.0,3.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,2.0,0,33288.0,0.4,9.0,0,0.0,Other
34,0,Travel_Rarely,1031.0,Research & Development,6.0,4.0,Life Sciences,3.0,Female,45.0,2.0,2.0,,2.0,Divorced,15000.0,6.0,No,15.0,3.0,3.0,1.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,1,67575.0,0.0,9.0,0,0.0,Mid_Career_Family
37,0,Travel_Rarely,1189.0,Sales,3.0,3.0,Life Sciences,3.0,Male,87.0,3.0,3.0,Sales Executive,4.0,Single,14506.0,2.0,No,12.0,3.0,1.0,0.0,12.0,3.0,3.0,5.0,3.0,1.0,3.0,0,89136.0,0.6,9.0,0,0.0,Other
34,0,Travel_Rarely,1354.0,Research & Development,5.0,3.0,Medical,3.0,Female,45.0,2.0,3.0,Manager,1.0,Single,5615.0,2.0,No,12.0,3.0,4.0,0.0,14.0,6.0,3.0,11.0,10.0,5.0,8.0,0,139572.0,0.7272727272727273,9.0,0,0.0,Other
36,0,Travel_Frequently,1467.0,Sales,11.0,2.0,Technical Degree,2.0,Female,92.0,3.0,3.0,Sales Executive,4.0,Married,22952.0,0.0,No,14.0,3.0,3.0,1.0,10.0,6.0,3.0,9.0,7.0,2.0,8.0,0,136332.0,0.8888888888888888,8.0,0,0.0,Mid_Career_Family
36,0,Travel_Rarely,922.0,Research & Development,3.0,2.0,Life Sciences,1.0,Female,39.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2561.0,5.0,,22.0,4.0,1.0,1.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,1,62370.0,0.0,11.0,0,0.0,Mid_Career_Family
43,0,Travel_Frequently,394.0,Sales,26.0,2.0,Life Sciences,3.0,Male,92.0,3.0,4.0,Manager,4.0,Married,19494.0,1.0,Yes,12.0,3.0,4.0,2.0,25.0,3.0,4.0,25.0,12.0,4.0,12.0,0,203508.0,0.48,5.0,0,26.0,Mid_Career_Family
30,0,Travel_Frequently,1312.0,,23.0,3.0,,1.0,Male,96.0,1.0,1.0,Research Scientist,3.0,Divorced,22310.0,1.0,No,25.0,4.0,3.0,3.0,10.0,2.0,,10.0,7.0,0.0,9.0,0,65325.0,0.9,8.0,0,0.0,Mid_Career_Family
33,0,Non-Travel,750.0,Sales,22.0,2.0,Marketing,3.0,Male,95.0,3.0,2.0,Sales Executive,2.0,Married,15480.0,0.0,No,13.0,3.0,1.0,1.0,8.0,2.0,4.0,7.0,7.0,0.0,7.0,0,79898.0,1.0,10.0,0,0.0,Mid_Career_Family
56,1,Travel_Rarely,441.0,Research & Development,14.0,4.0,Life Sciences,2.0,Female,72.0,3.0,1.0,Research Scientist,2.0,,4510.0,9.0,Yes,18.0,3.0,1.0,3.0,7.0,2.0,3.0,5.0,4.0,4.0,3.0,1,89334.0,0.6,12.0,1,14.0,
51,0,Travel_Rarely,684.0,Research & Development,6.0,3.0,Life Sciences,1.0,Male,51.0,3.0,5.0,Research Director,3.0,Single,6462.0,7.0,No,13.0,3.0,3.0,0.0,23.0,5.0,3.0,20.0,18.0,15.0,15.0,0,253981.0,0.75,10.0,0,0.0,Senior
31,1,Travel_Rarely,249.0,Sales,6.0,4.0,Life Sciences,2.0,Male,76.0,1.0,2.0,,3.0,Married,20739.0,4.0,Yes,18.0,3.0,2.0,0.0,12.0,3.0,2.0,7.0,7.0,7.0,7.0,1,111096.0,1.0,11.0,1,6.0,Mid_Career_Family
26,0,Travel_Rarely,841.0,Research & Development,6.0,3.0,Other,3.0,Female,46.0,2.0,1.0,Research Scientist,2.0,Married,23300.0,1.0,No,19.0,3.0,3.0,0.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,0,44992.0,0.6,10.0,0,0.0,Other
58,1,Travel_Rarely,147.0,Research & Development,23.0,4.0,Medical,4.0,Female,94.0,3.0,3.0,Healthcare Representative,4.0,Married,3465.0,1.0,No,12.0,3.0,4.0,1.0,40.0,3.0,2.0,40.0,10.0,15.0,6.0,0,123744.0,0.15,6.0,0,0.0,Senior
19,1,Travel_Rarely,528.0,Sales,22.0,1.0,Marketing,4.0,Male,50.0,3.0,1.0,Sales Representative,3.0,Single,26820.0,1.0,Yes,19.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,31825.0,,7.0,0,22.0,Young_Single
22,0,Travel_Rarely,594.0,Research & Development,2.0,1.0,Technical Degree,3.0,Male,100.0,3.0,1.0,Laboratory Technician,4.0,Married,19299.0,0.0,No,14.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,0,35322.0,0.5,7.0,0,0.0,Other
49,0,Travel_Rarely,470.0,Research & Development,20.0,4.0,Medical,3.0,Female,96.0,3.0,2.0,Manufacturing Director,1.0,Married,5549.0,1.0,No,14.0,3.0,3.0,0.0,16.0,2.0,2.0,15.0,11.0,5.0,11.0,0,91938.0,0.7333333333333333,11.0,0,0.0,Senior
43,0,Travel_Frequently,957.0,Research & Development,28.0,3.0,Medical,2.0,Female,72.0,4.0,1.0,Research Scientist,3.0,Single,16090.0,4.0,No,12.0,3.0,4.0,0.0,18.0,2.0,3.0,3.0,2.0,1.0,2.0,0,56868.0,0.6666666666666666,8.0,0,0.0,Other
50,0,Travel_Frequently,809.0,Sales,12.0,3.0,Marketing,3.0,Female,77.0,3.0,,Sales Executive,4.0,Single,6645.0,4.0,No,11.0,3.0,4.0,0.0,16.0,3.0,3.0,2.0,2.0,2.0,1.0,0,101288.0,0.5,6.0,0,0.0,Senior
31,1,Travel_Rarely,542.0,Sales,20.0,3.0,Life Sciences,2.0,Female,71.0,1.0,2.0,Sales Executive,3.0,Married,24788.0,3.0,Yes,11.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,0,50149.0,1.0,9.0,1,20.0,Mid_Career_Family
41,0,Travel_Rarely,802.0,Sales,9.0,1.0,Life Sciences,3.0,Male,96.0,3.0,3.0,Sales Executive,3.0,Divorced,21196.0,3.0,Yes,13.0,3.0,3.0,1.0,12.0,2.0,3.0,,7.0,0.0,7.0,0,106457.0,,8.0,0,9.0,Mid_Career_Family
26,0,Travel_Rarely,1355.0,Human Resources,25.0,1.0,Life Sciences,3.0,Female,61.0,3.0,1.0,Human Resources,3.0,Married,8916.0,1.0,No,23.0,4.0,4.0,1.0,8.0,3.0,,8.0,7.0,5.0,7.0,0,67666.0,0.875,5.0,0,0.0,Other
36,0,Travel_Rarely,216.0,Research & Development,6.0,2.0,Medical,2.0,Male,84.0,3.0,2.0,Manufacturing Director,2.0,Divorced,2819.0,6.0,No,20.0,4.0,4.0,2.0,7.0,0.0,3.0,3.0,2.0,0.0,1.0,1,98820.0,0.3333333333333333,9.0,0,0.0,Mid_Career_Family
51,1,Travel_Frequently,1150.0,Research & Development,8.0,4.0,Life Sciences,1.0,Male,53.0,1.0,3.0,Manufacturing Director,4.0,Single,25150.0,2.0,No,15.0,3.0,4.0,0.0,18.0,2.0,3.0,4.0,2.0,0.0,3.0,0,159750.0,0.75,8.0,0,0.0,Senior
39,0,Travel_Rarely,1329.0,Sales,4.0,4.0,Life Sciences,4.0,Female,47.0,2.0,2.0,Sales Executive,3.0,Married,14590.0,4.0,No,14.0,3.0,3.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,9.0,0,82628.0,0.6,6.0,0,0.0,Mid_Career_Family
25,0,Travel_Rarely,959.0,Sales,28.0,3.0,Life Sciences,1.0,Male,41.0,2.0,2.0,Sales Executive,3.0,Married,24835.0,2.0,No,18.0,3.0,4.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0,155502.0,1.0,9.0,0,0.0,Other
30,0,Travel_Rarely,1240.0,Human Resources,9.0,3.0,Human Resources,3.0,Male,48.0,3.0,2.0,Human Resources,4.0,Married,13982.0,0.0,Yes,19.0,3.0,4.0,0.0,12.0,2.0,1.0,11.0,9.0,4.0,7.0,0,120593.0,0.6363636363636364,8.0,0,9.0,Mid_Career_Family
32,1,Travel_Rarely,1033.0,Research & Development,9.0,3.0,Medical,1.0,Female,41.0,3.0,1.0,Laboratory Technician,1.0,Single,10224.0,7.0,No,22.0,4.0,1.0,0.0,10.0,2.0,4.0,5.0,4.0,0.0,4.0,1,92400.0,0.8,13.0,0,0.0,Other
45,0,Travel_Rarely,1316.0,Research & Development,29.0,3.0,Medical,3.0,Male,83.0,3.0,1.0,Research Scientist,4.0,,9752.0,5.0,No,13.0,3.0,2.0,0.0,9.0,2.0,2.0,6.0,5.0,0.0,3.0,1,44876.0,0.5,9.0,0,0.0,
38,0,Travel_Rarely,364.0,Research & Development,3.0,5.0,Technical Degree,4.0,Female,32.0,3.0,2.0,Research Scientist,3.0,Single,2302.0,3.0,Yes,20.0,4.0,2.0,0.0,19.0,2.0,3.0,3.0,2.0,2.0,2.0,0,86340.0,0.6666666666666666,8.0,0,3.0,Other
30,0,Travel_Rarely,438.0,Research & Development,18.0,3.0,Life Sciences,1.0,Female,75.0,3.0,1.0,,3.0,Single,23910.0,1.0,No,14.0,3.0,3.0,0.0,5.0,4.0,2.0,5.0,4.0,0.0,4.0,0,36848.0,0.8,11.0,0,0.0,Other
32,0,Travel_Frequently,689.0,Sales,9.0,2.0,Medical,4.0,Male,35.0,1.0,2.0,Sales Executive,4.0,Divorced,22812.0,0.0,No,17.0,3.0,4.0,3.0,9.0,2.0,4.0,8.0,7.0,,7.0,0,79356.0,0.875,4.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,201.0,Research & Development,5.0,3.0,Technical Degree,4.0,Female,84.0,,1.0,Research Scientist,1.0,Divorced,10415.0,5.0,No,14.0,3.0,4.0,1.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,1,,0.6666666666666666,8.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,1427.0,Research & Development,2.0,1.0,Medical,2.0,Male,35.0,2.0,1.0,Laboratory Technician,4.0,Single,11162.0,0.0,No,13.0,3.0,4.0,0.0,6.0,3.0,3.0,5.0,3.0,1.0,2.0,0,35360.0,0.4,7.0,0,0.0,Other
41,0,Travel_Frequently,857.0,,10.0,3.0,Life Sciences,4.0,Male,91.0,2.0,4.0,Manager,1.0,Divorced,12888.0,4.0,No,13.0,3.0,2.0,1.0,21.0,2.0,2.0,7.0,6.0,7.0,7.0,0,223353.0,1.0,11.0,0,0.0,Mid_Career_Family
41,0,,933.0,Research & Development,9.0,4.0,Life Sciences,3.0,Male,94.0,3.0,1.0,Laboratory Technician,1.0,Married,6961.0,2.0,No,21.0,4.0,4.0,1.0,7.0,2.0,3.0,5.0,0.0,1.0,4.0,0,46998.0,0.8,9.0,0,0.0,Mid_Career_Family
19,0,Travel_Rarely,1181.0,Research & Development,3.0,1.0,Medical,2.0,Female,79.0,3.0,1.0,Laboratory Technician,2.0,Single,16102.0,1.0,,,3.0,4.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0,,0.0,9.0,0,0.0,Young_Single
40,0,Travel_Frequently,1395.0,Research & Development,,3.0,Medical,2.0,Female,54.0,3.0,2.0,Research Scientist,2.0,Divorced,8504.0,1.0,No,11.0,3.0,1.0,1.0,20.0,,3.0,20.0,7.0,2.0,13.0,0,61655.0,0.65,12.0,0,,Mid_Career_Family
35,0,Travel_Rarely,662.0,Sales,1.0,5.0,Marketing,3.0,Male,94.0,3.0,3.0,Sales Executive,2.0,Married,11439.0,1.0,No,13.0,3.0,1.0,2.0,10.0,3.0,3.0,,8.0,0.0,6.0,0,94835.0,,11.0,0,0.0,Mid_Career_Family
53,0,Travel_Rarely,1436.0,Sales,6.0,2.0,Marketing,2.0,Male,34.0,3.0,2.0,Sales Representative,3.0,Married,16047.0,2.0,Yes,20.0,4.0,4.0,1.0,13.0,3.0,1.0,7.0,7.0,4.0,5.0,0,46120.0,0.7142857142857143,10.0,1,6.0,Senior
45,0,Travel_Rarely,,Research & Development,9.0,,Life Sciences,2.0,Male,,3.0,2.0,Laboratory Technician,2.0,Divorced,10901.0,8.0,No,18.0,3.0,3.0,1.0,20.0,2.0,1.0,17.0,9.0,0.0,,0,42264.0,,12.0,0,0.0,Senior
32,0,Travel_Frequently,967.0,Sales,8.0,3.0,Marketing,2.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Single,15589.0,1.0,No,14.0,3.0,4.0,0.0,9.0,2.0,3.0,9.0,8.0,3.0,7.0,0,125972.0,0.7777777777777778,7.0,0,0.0,Other
29,0,,1496.0,Research & Development,1.0,1.0,,4.0,Male,41.0,3.0,2.0,Manufacturing Director,3.0,Married,26283.0,1.0,No,13.0,3.0,1.0,1.0,10.0,1.0,3.0,10.0,7.0,0.0,9.0,0,56147.0,0.9,9.0,0,0.0,Other
51,0,Travel_Rarely,1169.0,Research & Development,7.0,4.0,Medical,2.0,Male,34.0,2.0,,Manufacturing Director,3.0,Married,13983.0,2.0,No,17.0,3.0,3.0,0.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,0,104244.0,0.0,9.0,0,0.0,Senior
58,0,Travel_Rarely,1145.0,Research & Development,9.0,3.0,Medical,2.0,Female,75.0,2.0,1.0,Research Scientist,2.0,Married,11873.0,4.0,Yes,20.0,4.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,1,66920.0,0.0,12.0,1,9.0,Senior
40,0,Travel_Rarely,630.0,Sales,4.0,4.0,Marketing,3.0,Male,67.0,2.0,3.0,Sales Executive,4.0,Married,8552.0,7.0,No,11.0,3.0,1.0,1.0,15.0,2.0,2.0,12.0,11.0,2.0,11.0,0,119405.0,0.9166666666666666,10.0,0,0.0,Mid_Career_Family
34,0,Travel_Frequently,303.0,,2.0,4.0,Marketing,3.0,Female,,3.0,1.0,Sales Representative,3.0,,11314.0,6.0,No,18.0,3.0,4.0,1.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,1,40158.0,0.5,7.0,0,0.0,
22,0,Travel_Rarely,1256.0,Research & Development,19.0,1.0,Medical,,Male,80.0,3.0,1.0,Research Scientist,4.0,Married,11992.0,1.0,No,24.0,4.0,1.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,0,55752.0,1.0,7.0,0,0.0,Other
27,0,Non-Travel,691.0,Research & Development,9.0,3.0,Medical,4.0,Male,57.0,3.0,1.0,Research Scientist,2.0,Divorced,5970.0,6.0,No,18.0,3.0,4.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,1,36432.0,1.0,9.0,0,0.0,Other
28,0,Travel_Rarely,440.0,Research & Development,21.0,3.0,Medical,3.0,Male,42.0,3.0,1.0,Research Scientist,4.0,Married,,1.0,No,11.0,3.0,3.0,1.0,5.0,2.0,1.0,5.0,2.0,0.0,2.0,0,29843.0,0.4,9.0,0,0.0,Other
57,0,Travel_Rarely,334.0,Research & Development,24.0,2.0,Life Sciences,3.0,Male,83.0,4.0,3.0,,4.0,Divorced,23402.0,3.0,Yes,16.0,3.0,2.0,1.0,12.0,2.0,1.0,5.0,3.0,1.0,4.0,0,151024.0,0.8,10.0,1,24.0,Senior
27,0,Non-Travel,,Research & Development,3.0,3.0,Medical,3.0,Male,79.0,2.0,1.0,Research Scientist,3.0,Divorced,25326.0,1.0,Yes,15.0,3.0,4.0,1.0,1.0,2.0,,1.0,1.0,0.0,1.0,0,38490.0,1.0,5.0,0,3.0,Other
50,0,Travel_Rarely,1452.0,Research & Development,11.0,,Life Sciences,3.0,Female,53.0,3.0,5.0,Manager,2.0,Single,17053.0,3.0,No,15.0,3.0,2.0,0.0,21.0,5.0,3.0,5.0,,4.0,4.0,0,298890.0,0.8,10.0,0,0.0,Senior
41,0,Travel_Rarely,465.0,Research & Development,,3.0,Life Sciences,1.0,Male,56.0,3.0,1.0,Research Scientist,3.0,Divorced,4609.0,4.0,No,12.0,3.0,1.0,1.0,13.0,2.0,3.0,9.0,8.0,1.0,8.0,1,29412.0,0.8888888888888888,12.0,0,,Mid_Career_Family
30,0,Travel_Rarely,1339.0,Sales,5.0,3.0,Life Sciences,2.0,,41.0,3.0,3.0,Sales Executive,4.0,Married,8053.0,2.0,No,12.0,3.0,3.0,1.0,12.0,2.0,3.0,10.0,9.0,7.0,4.0,0,113028.0,0.4,8.0,0,0.0,Mid_Career_Family
38,0,,702.0,Sales,1.0,4.0,Life Sciences,1.0,Female,59.0,2.0,2.0,Sales Executive,4.0,Single,12930.0,4.0,No,22.0,4.0,3.0,0.0,12.0,2.0,4.0,8.0,3.0,0.0,7.0,1,191092.0,0.875,8.0,0,0.0,Other
32,0,Travel_Rarely,120.0,,6.0,5.0,Life Sciences,3.0,Male,43.0,3.0,1.0,Research Scientist,3.0,Single,12430.0,3.0,No,20.0,4.0,1.0,0.0,8.0,2.0,3.0,5.0,4.0,1.0,,0,60760.0,,10.0,0,0.0,Other
27,0,Travel_Rarely,1157.0,Research & Development,17.0,3.0,Technical Degree,3.0,Male,51.0,3.0,1.0,Research Scientist,2.0,Married,13364.0,0.0,Yes,16.0,3.0,4.0,1.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,0,48928.0,0.2,9.0,1,17.0,Other
19,1,Travel_Frequently,602.0,Sales,1.0,1.0,,3.0,Female,100.0,1.0,1.0,Sales Representative,1.0,Single,20989.0,0.0,No,21.0,4.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0,48825.0,,11.0,0,0.0,Young_Single
36,0,Travel_Frequently,1480.0,Research & Development,3.0,2.0,Medical,4.0,Male,30.0,,1.0,Laboratory Technician,2.0,Single,15062.0,4.0,No,12.0,3.0,3.0,0.0,13.0,3.0,2.0,8.0,7.0,7.0,2.0,1,25056.0,0.25,9.0,0,0.0,Other
30,0,Non-Travel,111.0,Research & Development,9.0,3.0,Medical,3.0,Male,66.0,3.0,2.0,Laboratory Technician,1.0,Divorced,11012.0,1.0,No,11.0,3.0,3.0,2.0,12.0,4.0,3.0,12.0,9.0,6.0,10.0,0,33792.0,0.8333333333333334,10.0,0,0.0,Mid_Career_Family
45,0,Travel_Rarely,1268.0,Sales,4.0,2.0,Life Sciences,3.0,Female,30.0,3.0,2.0,,1.0,Divorced,6319.0,4.0,Yes,11.0,3.0,1.0,1.0,,3.0,4.0,5.0,4.0,,3.0,0,55066.0,0.6,11.0,1,4.0,Senior
56,0,Travel_Rarely,713.0,Research & Development,8.0,3.0,Life Sciences,3.0,Female,67.0,3.0,1.0,Research Scientist,1.0,Divorced,13939.0,4.0,Yes,18.0,3.0,3.0,1.0,,3.0,3.0,2.0,2.0,2.0,2.0,0,76626.0,1.0,10.0,1,8.0,Senior
33,0,Travel_Rarely,134.0,Research & Development,2.0,3.0,Life Sciences,3.0,Male,90.0,3.0,1.0,Research Scientist,4.0,Single,10515.0,0.0,No,14.0,3.0,1.0,0.0,4.0,2.0,4.0,3.0,1.0,0.0,2.0,0,35000.0,0.6666666666666666,8.0,0,0.0,Other
19,1,Travel_Rarely,303.0,Research & Development,,3.0,Life Sciences,2.0,Male,47.0,2.0,1.0,Laboratory Technician,4.0,Single,9241.0,1.0,No,22.0,4.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0,24244.0,0.0,9.0,0,,Young_Single
46,0,Travel_Rarely,526.0,Sales,1.0,2.0,Marketing,2.0,Female,92.0,3.0,3.0,Sales Executive,1.0,Divorced,2137.0,1.0,No,25.0,4.0,3.0,3.0,24.0,2.0,3.0,24.0,13.0,15.0,7.0,0,261325.0,0.2916666666666667,11.0,0,0.0,Senior
