Age,Attrition,BusinessTravel,Gender,JobInvolvement,JobRole,MaritalStatus,OverTime,StockOptionLevel,YearsAtCompany,YearsSinceLastPromotion,is_job_hopper,abs_raise,manager_share,dissatisfaction_score,burnout_risk,distance_x_overtime,life_stage
59,0,Travel_Rarely,Male,3.0,Manager,Married,Yes,1.0,6.0,0.0,0,166656.0,0.6666666666666666,10.0,1,1.0,Senior
45,0,Travel_Rarely,Male,3.0,Human Resources,Single,No,0.0,6.0,0.0,0,34832.0,0.6666666666666666,12.0,0,0.0,Senior
53,0,Travel_Frequently,Female,2.0,Sales Executive,Married,No,1.0,15.0,6.0,0,90300.0,0.8,11.0,0,0.0,Senior
36,1,Travel_Rarely,Male,3.0,Laboratory Technician,Divorced,No,1.0,1.0,0.0,1,67676.0,0.0,12.0,0,0.0,Mid_Career_Family
26,1,Travel_Frequently,Male,3.0,Research Scientist,Married,Yes,1.0,3.0,1.0,1,28588.0,0.6666666666666666,13.0,1,2.0,Other
34,0,Travel_Rarely,Female,3.0,Sales Representative,Married,Yes,1.0,1.0,0.0,0,42180.0,0.0,7.0,0,10.0,Mid_Career_Family
28,0,Travel_Rarely,Male,3.0,Sales Representative,Married,No,0.0,1.0,0.0,0,23144.0,0.0,9.0,0,0.0,Other
38,0,Travel_Frequently,Male,3.0,Research Scientist,Married,No,1.0,2.0,2.0,0,45136.0,1.0,10.0,0,0.0,Mid_Career_Family
50,0,Travel_Rarely,Male,3.0,Research Director,Married,Yes,1.0,8.0,7.0,0,211607.0,0.875,9.0,1,2.0,Senior
37,0,Travel_Rarely,Female,3.0,Healthcare Representative,Single,No,0.0,4.0,0.0,0,61605.0,0.25,11.0,0,0.0,Other
40,0,Travel_Rarely,Male,3.0,Sales Executive,Married,No,1.0,7.0,7.0,0,117544.0,0.7142857142857143,12.0,0,0.0,Mid_Career_Family
26,0,Travel_Frequently,Female,2.0,Research Scientist,Divorced,No,2.0,5.0,1.0,0,26091.0,0.6,10.0,0,0.0,Other
46,0,Travel_Rarely,Male,3.0,Research Director,Divorced,No,2.0,2.0,2.0,0,333659.0,1.0,5.0,0,0.0,Senior
54,0,Travel_Rarely,Female,2.0,Sales Executive,Married,No,1.0,9.0,7.0,1,117546.0,0.0,9.0,0,0.0,Senior
56,0,Travel_Frequently,Female,3.0,Research Scientist,Married,,1.0,5.0,0.0,0,,0.6,11.0,0,0.0,Senior
36,0,Travel_Rarely,Female,2.0,Manufacturing Director,Single,No,0.0,14.0,7.0,0,97438.0,0.5714285714285714,8.0,0,0.0,Other
55,0,Non-Travel,Male,2.0,Manager,Single,No,0.0,9.0,6.0,0,251340.0,0.2222222222222222,10.0,0,0.0,Senior
43,0,Travel_Rarely,Male,2.0,Sales Executive,Divorced,No,1.0,1.0,0.0,0,140374.0,0.0,7.0,0,0.0,Mid_Career_Family
20,1,Travel_Frequently,Female,3.0,Sales Representative,Single,Yes,0.0,2.0,0.0,0,32522.0,1.0,7.0,0,9.0,Young_Single
21,1,Travel_Rarely,Female,2.0,,Single,No,0.0,1.0,1.0,0,18408.0,0.0,13.0,0,0.0,Young_Single
46,0,Travel_Rarely,Female,2.0,Research Scientist,Divorced,Yes,3.0,16.0,1.0,0,106145.0,0.4375,11.0,1,8.0,Senior
51,1,Travel_Rarely,Male,3.0,Research Scientist,Married,Yes,3.0,10.0,2.0,0,29532.0,0.7,9.0,1,4.0,Senior
28,1,Non-Travel,Male,2.0,Healthcare Representative,Single,No,0.0,10.0,1.0,0,104664.0,0.9,14.0,0,0.0,Young_Single
26,0,,Male,2.0,Laboratory Technician,Married,No,2.0,5.0,1.0,0,63280.0,0.6,14.0,0,0.0,Other
30,0,Travel_Rarely,Male,3.0,Manufacturing Director,Married,No,1.0,6.0,0.0,0,149355.0,0.3333333333333333,11.0,0,0.0,Mid_Career_Family
41,0,Travel_Rarely,Female,4.0,Research Scientist,Married,No,0.0,10.0,0.0,0,43888.0,0.8,7.0,0,0.0,Mid_Career_Family
38,0,Travel_Rarely,Female,2.0,Healthcare Representative,Married,No,1.0,19.0,1.0,0,,0.47368421052631576,11.0,0,0.0,Mid_Career_Family
40,0,Travel_Rarely,Male,,Healthcare Representative,,No,1.0,11.0,11.0,1,206440.0,0.09090909090909091,4.0,0,0.0,
27,0,Non-Travel,Male,1.0,Laboratory Technician,Married,No,3.0,3.0,1.0,0,87799.0,0.6666666666666666,9.0,0,0.0,Other
55,0,Travel_Frequently,Male,3.0,Manufacturing Director,Married,No,1.0,3.0,1.0,0,197568.0,0.6666666666666666,9.0,0,0.0,Senior
28,0,Travel_Rarely,Female,3.0,Research Scientist,Single,No,0.0,8.0,1.0,0,47580.0,0.875,6.0,0,0.0,Young_Single
44,1,Travel_Rarely,Male,2.0,Human Resources,Married,No,1.0,20.0,3.0,0,146748.0,0.3,9.0,0,0.0,Mid_Career_Family
33,0,Travel_Rarely,Male,2.0,Healthcare Representative,Divorced,No,1.0,3.0,1.0,1,106785.0,0.6666666666666666,6.0,0,0.0,Mid_Career_Family
35,1,Travel_Rarely,Male,3.0,Sales Executive,Single,Yes,0.0,8.0,4.0,0,210804.0,0.875,11.0,1,4.0,Other
33,1,Travel_Frequently,Female,2.0,Research Scientist,,No,0.0,13.0,3.0,0,99176.0,0.6153846153846154,11.0,0,0.0,
28,0,Travel_Rarely,Male,3.0,Laboratory Technician,Divorced,No,1.0,4.0,2.0,0,35312.0,0.5,10.0,0,0.0,Other
34,0,Travel_Frequently,Male,3.0,Healthcare Representative,Single,No,0.0,6.0,0.0,0,131852.0,0.6666666666666666,10.0,0,0.0,Other
37,0,Travel_Rarely,Female,2.0,Sales Executive,Divorced,Yes,3.0,1.0,0.0,0,93716.0,0.0,6.0,0,10.0,Mid_Career_Family
25,1,Travel_Rarely,Male,3.0,Laboratory Technician,Married,Yes,1.0,,5.0,0,55365.0,,6.0,0,4.0,Other
26,1,Travel_Rarely,Male,3.0,,Divorced,No,1.0,1.0,0.0,0,47540.0,0.0,11.0,0,0.0,Other
33,1,Travel_Rarely,Male,2.0,Research Scientist,Single,Yes,0.0,2.0,2.0,1,46260.0,1.0,12.0,1,25.0,Other
42,0,Travel_Rarely,Male,3.0,Manager,Married,No,1.0,22.0,13.0,0,300305.0,0.3181818181818182,8.0,0,0.0,Mid_Career_Family
28,1,Travel_Frequently,Male,2.0,Laboratory Technician,Divorced,No,2.0,1.0,0.0,0,38940.0,0.0,13.0,0,0.0,Other
50,1,Travel_Frequently,Male,3.0,Sales Executive,Single,Yes,0.0,0.0,0.0,0,66192.0,,6.0,0,1.0,Senior
33,0,Travel_Frequently,Female,3.0,Sales Executive,Married,No,1.0,3.0,0.0,0,73134.0,0.6666666666666666,7.0,0,0.0,Mid_Career_Family
34,0,Non-Travel,Male,2.0,Research Scientist,Married,No,3.0,0.0,0.0,0,50643.0,,6.0,0,,Mid_Career_Family
48,0,Non-Travel,Male,4.0,Manager,Single,No,0.0,5.0,2.0,0,371470.0,0.2,10.0,0,0.0,Senior
45,0,Non-Travel,Female,2.0,Sales Executive,Married,No,1.0,15.0,4.0,0,72709.0,0.8,8.0,0,0.0,Senior
52,0,Travel_Rarely,Male,3.0,Healthcare Representative,Single,No,0.0,8.0,4.0,0,198455.0,0.0,9.0,0,0.0,Senior
38,0,Travel_Rarely,Male,2.0,,Divorced,Yes,2.0,8.0,2.0,0,122360.0,0.875,9.0,1,10.0,Mid_Career_Family
29,0,Travel_Rarely,Female,3.0,Research Scientist,Divorced,No,1.0,7.0,1.0,1,55308.0,1.0,9.0,0,0.0,Other
28,0,Travel_Rarely,Female,3.0,Manufacturing Director,Divorced,No,3.0,9.0,1.0,0,130135.0,0.7777777777777778,7.0,0,0.0,Other
46,0,Travel_Rarely,Male,3.0,Manager,Married,,1.0,12.0,4.0,0,209580.0,0.75,9.0,0,0.0,Senior
38,0,Travel_Rarely,Male,3.0,Sales Executive,Single,No,0.0,1.0,0.0,1,117616.0,0.0,8.0,0,0.0,Other
43,0,Travel_Frequently,Female,3.0,Manufacturing Director,Married,No,1.0,8.0,0.0,0,119020.0,0.125,10.0,0,0.0,Mid_Career_Family
39,1,Travel_Frequently,Male,3.0,Healthcare Representative,Divorced,No,3.0,18.0,11.0,0,133859.0,0.2777777777777778,8.0,0,0.0,Mid_Career_Family
40,0,Travel_Rarely,Male,2.0,Research Director,Single,No,0.0,,4.0,0,274764.0,,9.0,0,0.0,Other
21,0,Travel_Rarely,Female,2.0,Research Scientist,Single,Yes,0.0,2.0,2.0,0,22770.0,1.0,7.0,0,1.0,Young_Single
39,0,Non-Travel,Male,3.0,Laboratory Technician,Single,No,0.0,5.0,0.0,1,,0.6,10.0,0,0.0,Other
36,0,Non-Travel,Male,3.0,,Single,No,0.0,11.0,0.0,0,155580.0,0.8181818181818182,7.0,0,0.0,Other
31,0,Travel_Frequently,Male,4.0,Sales Representative,Married,No,1.0,2.0,2.0,0,33492.0,1.0,7.0,0,0.0,Mid_Career_Family
28,0,Travel_Rarely,Male,2.0,Research Scientist,Married,No,0.0,5.0,0.0,0,54417.0,0.8,15.0,0,0.0,Other
35,0,Travel_Frequently,Male,3.0,Sales Executive,Divorced,No,1.0,5.0,0.0,0,54648.0,0.4,5.0,0,0.0,Mid_Career_Family
49,0,Travel_Rarely,Male,2.0,Sales Executive,Married,No,1.0,,2.0,0,223040.0,,9.0,0,0.0,Senior
34,0,Travel_Frequently,Male,3.0,Manufacturing Director,Single,No,0.0,3.0,0.0,0,44363.0,0.6666666666666666,5.0,0,0.0,Other
29,0,Travel_Frequently,Female,3.0,Research Scientist,Divorced,No,2.0,7.0,1.0,0,46074.0,0.14285714285714285,8.0,0,0.0,Other
42,0,Travel_Rarely,Male,1.0,Laboratory Technician,Single,No,0.0,1.0,0.0,0,,0.0,10.0,0,0.0,Other
29,0,Travel_Rarely,Male,2.0,Manufacturing Director,Married,Yes,1.0,10.0,1.0,0,75840.0,0.2,9.0,1,8.0,Other
38,0,Travel_Rarely,Male,4.0,Human Resources,Married,No,1.0,7.0,5.0,0,36972.0,0.0,6.0,0,0.0,Mid_Career_Family
28,0,Travel_Frequently,Male,2.0,Research Scientist,Divorced,Yes,1.0,3.0,0.0,0,37842.0,0.6666666666666666,7.0,0,6.0,Other
18,1,Non-Travel,Male,3.0,Laboratory Technician,Single,No,0.0,0.0,0.0,0,,,5.0,0,0.0,Young_Single
33,1,Travel_Rarely,,,Sales Executive,Single,Yes,0.0,5.0,0.0,0,139808.0,0.6,14.0,1,9.0,Other
41,0,Travel_Rarely,Male,3.0,Laboratory Technician,Married,Yes,1.0,1.0,0.0,0,52426.0,0.0,10.0,1,12.0,Mid_Career_Family
31,1,Travel_Frequently,Male,3.0,Laboratory Technician,Married,No,1.0,2.0,,0,31320.0,1.0,9.0,0,0.0,Mid_Career_Family
37,0,Travel_Rarely,Female,2.0,,Divorced,No,2.0,6.0,1.0,1,74503.0,0.5,6.0,0,0.0,Mid_Career_Family
27,0,Travel_Rarely,Male,2.0,Research Scientist,Married,No,1.0,4.0,2.0,0,33007.0,0.5,7.0,0,0.0,Other
34,0,Travel_Rarely,Female,3.0,Sales Executive,Married,No,0.0,6.0,1.0,0,114280.0,0.5,12.0,0,0.0,Mid_Career_Family
35,0,Travel_Rarely,Male,3.0,Human Resources,Single,No,0.0,5.0,1.0,0,73491.0,0.8,11.0,0,0.0,Other
29,1,Travel_Rarely,Female,2.0,Sales Executive,Married,No,1.0,11.0,3.0,0,,0.9090909090909091,13.0,0,0.0,Other
40,0,Travel_Frequently,Female,3.0,Research Director,Single,No,0.0,18.0,2.0,0,229483.0,0.7222222222222222,10.0,0,0.0,Other
42,1,Travel_Frequently,Male,3.0,Sales Executive,Single,Yes,0.0,21.0,13.0,0,165096.0,0.6666666666666666,12.0,1,12.0,Other
42,0,Travel_Rarely,Male,3.0,Sales Executive,Single,No,0.0,6.0,1.0,1,67015.0,0.8333333333333334,9.0,0,0.0,Other
35,0,Travel_Rarely,,2.0,,Married,No,1.0,8.0,1.0,1,27096.0,0.875,8.0,0,0.0,Mid_Career_Family
24,0,Travel_Rarely,Male,,Laboratory Technician,,No,,4.0,1.0,1,79134.0,0.5,7.0,0,0.0,
28,1,Travel_Rarely,Female,3.0,Laboratory Technician,Married,Yes,0.0,1.0,0.0,0,27665.0,0.0,7.0,0,12.0,Other
26,0,Travel_Rarely,Male,4.0,Laboratory Technician,Married,No,1.0,,0.0,0,97240.0,,10.0,0,0.0,Other
30,0,Travel_Rarely,Male,2.0,,Married,,1.0,10.0,1.0,0,118404.0,0.4,10.0,0,0.0,Mid_Career_Family
40,0,Travel_Frequently,Female,2.0,Research Scientist,Married,Yes,1.0,1.0,0.0,0,57486.0,0.0,8.0,0,26.0,Mid_Career_Family
35,0,Travel_Rarely,Male,2.0,Manufacturing Director,Divorced,No,1.0,7.0,6.0,0,184932.0,0.5714285714285714,9.0,0,0.0,Mid_Career_Family
34,0,Travel_Frequently,Male,2.0,Healthcare Representative,Single,No,0.0,13.0,4.0,0,106860.0,0.6923076923076923,9.0,0,0.0,Other
35,0,Travel_Frequently,Male,2.0,Laboratory Technician,Married,No,1.0,2.0,2.0,0,,1.0,6.0,0,0.0,Mid_Career_Family
43,1,Travel_Rarely,Female,1.0,Sales Executive,Single,No,0.0,4.0,1.0,1,69498.0,0.75,8.0,0,0.0,Other
32,0,Non-Travel,Female,3.0,Sales Representative,Divorced,No,3.0,1.0,0.0,0,33924.0,0.0,10.0,0,0.0,Mid_Career_Family
56,0,Travel_Rarely,Female,3.0,Manager,Divorced,No,1.0,5.0,4.0,0,259259.0,0.4,8.0,0,0.0,Senior
29,0,Travel_Rarely,Female,3.0,Laboratory Technician,Married,No,1.0,10.0,,0,40703.0,0.8,10.0,0,0.0,Other
19,0,Travel_Rarely,Male,3.0,Research Scientist,Single,No,0.0,1.0,0.0,0,63800.0,0.0,10.0,0,0.0,Young_Single
45,0,Travel_Rarely,Female,3.0,Research Scientist,Married,Yes,1.0,3.0,0.0,1,85063.0,0.6666666666666666,11.0,1,7.0,Senior
37,0,Travel_Rarely,Female,2.0,Manufacturing Director,Married,No,1.0,14.0,3.0,0,84162.0,0.7857142857142857,8.0,0,0.0,Mid_Career_Family
20,0,Travel_Rarely,Male,2.0,Laboratory Technician,Single,No,0.0,2.0,1.0,0,36396.0,1.0,13.0,0,0.0,Young_Single
44,1,Travel_Rarely,Male,3.0,Research Scientist,Single,Yes,0.0,6.0,0.0,0,32296.0,0.3333333333333333,8.0,0,10.0,Other
53,0,Travel_Rarely,Female,3.0,Manager,Divorced,,1.0,7.0,4.0,0,334908.0,1.0,7.0,0,0.0,Senior
29,0,Travel_Rarely,Female,,Research Scientist,Married,Yes,1.0,5.0,1.0,0,39024.0,0.6,10.0,1,15.0,Other
22,1,Travel_Frequently,Male,2.0,Research Scientist,Married,Yes,1.0,0.0,0.0,0,31383.0,,8.0,0,3.0,Other
46,0,Travel_Rarely,Female,3.0,Manager,Married,No,0.0,26.0,15.0,0,392104.0,0.34615384615384615,12.0,0,0.0,Senior
44,0,Non-Travel,Male,1.0,Research Scientist,Single,No,0.0,0.0,0.0,0,29770.0,,6.0,0,0.0,Other
33,0,Travel_Rarely,Male,3.0,Human Resources,Married,No,1.0,5.0,1.0,0,46800.0,0.8,8.0,0,0.0,Mid_Career_Family
41,1,Non-Travel,Male,2.0,Research Scientist,Divorced,No,1.0,1.0,0.0,1,35819.0,0.0,16.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,Male,3.0,Sales Executive,Divorced,No,3.0,4.0,0.0,1,78185.0,0.75,10.0,0,0.0,Mid_Career_Family
40,0,Travel_Frequently,Male,3.0,Sales Executive,Married,No,3.0,0.0,0.0,1,51924.0,,9.0,0,0.0,Mid_Career_Family
50,0,Travel_Frequently,Female,3.0,Manager,Married,No,1.0,2.0,2.0,0,392832.0,1.0,9.0,0,0.0,Senior
28,0,Travel_Rarely,Male,2.0,Laboratory Technician,Married,No,3.0,6.0,3.0,0,38352.0,0.5,9.0,0,0.0,Other
46,0,Travel_Rarely,Male,3.0,Research Director,Married,No,1.0,4.0,0.0,0,209891.0,0.75,10.0,0,0.0,Senior
35,0,Travel_Rarely,Male,3.0,Sales Executive,Married,Yes,3.0,7.0,1.0,0,134490.0,1.0,9.0,1,17.0,Mid_Career_Family
24,1,Travel_Rarely,Female,3.0,Laboratory Technician,Married,No,1.0,1.0,0.0,0,28730.0,0.0,12.0,0,0.0,Other
33,0,Travel_Frequently,Female,3.0,Sales Executive,Married,No,1.0,10.0,0.0,0,54468.0,0.1,12.0,0,0.0,Mid_Career_Family
36,0,Travel_Rarely,Male,1.0,Laboratory Technician,Divorced,No,1.0,7.0,1.0,0,38374.0,1.0,8.0,0,0.0,Mid_Career_Family
30,0,Travel_Rarely,Male,3.0,Laboratory Technician,Divorced,No,3.0,10.0,8.0,0,45383.0,0.9,11.0,0,0.0,Mid_Career_Family
44,0,Travel_Rarely,Male,3.0,Research Scientist,Single,No,0.0,20.0,13.0,0,113525.0,0.85,7.0,0,0.0,Other
20,0,Travel_Rarely,Male,4.0,Sales Representative,Single,No,0.0,2.0,2.0,0,45526.0,1.0,6.0,0,0.0,Young_Single
46,0,Travel_Rarely,Male,3.0,Manufacturing Director,Divorced,No,1.0,6.0,1.0,0,81169.0,0.6666666666666666,7.0,0,0.0,Senior
42,0,Non-Travel,Male,4.0,Human Resources,Married,No,1.0,4.0,0.0,1,100352.0,0.75,10.0,0,0.0,Mid_Career_Family
60,0,Travel_Rarely,Male,4.0,Sales Executive,Divorced,Yes,1.0,11.0,1.0,0,93960.0,0.8181818181818182,9.0,1,7.0,Senior
32,0,Travel_Frequently,Female,2.0,Laboratory Technician,Married,No,1.0,2.0,2.0,0,54860.0,1.0,9.0,0,0.0,Mid_Career_Family
32,0,Travel_Frequently,Female,3.0,Research Scientist,Single,Yes,0.0,8.0,0.0,1,69972.0,0.875,6.0,0,2.0,Other
36,0,Travel_Rarely,Female,1.0,Manufacturing Director,Divorced,Yes,1.0,7.0,7.0,0,215292.0,1.0,10.0,1,1.0,Mid_Career_Family
33,0,Travel_Rarely,Male,3.0,Research Scientist,Married,No,1.0,14.0,4.0,0,36153.0,0.7142857142857143,10.0,0,0.0,Mid_Career_Family
40,0,Travel_Rarely,Female,2.0,Sales Executive,Divorced,No,1.0,5.0,1.0,1,82224.0,0.6,10.0,0,0.0,Mid_Career_Family
25,0,Travel_Rarely,Male,3.0,Sales Executive,Single,No,0.0,4.0,1.0,0,69300.0,0.25,8.0,0,0.0,Young_Single
30,0,Travel_Rarely,Male,3.0,Research Scientist,Married,Yes,1.0,11.0,5.0,0,75159.0,0.6363636363636364,10.0,1,1.0,Mid_Career_Family
42,0,Travel_Frequently,Female,3.0,Research Director,Married,Yes,0.0,1.0,0.0,0,224247.0,0.0,12.0,1,26.0,Mid_Career_Family
35,0,Non-Travel,Female,2.0,Sales Executive,Married,Yes,1.0,13.0,4.0,0,114147.0,0.9230769230769231,9.0,1,8.0,Mid_Career_Family
27,0,Travel_Rarely,Male,3.0,Research Scientist,Married,Yes,2.0,9.0,6.0,0,31290.0,0.8888888888888888,12.0,1,14.0,Other
54,0,Travel_Frequently,Female,3.0,Manufacturing Director,Divorced,No,1.0,5.0,1.0,0,178534.0,0.8,11.0,0,0.0,Senior
44,0,Travel_Rarely,Female,4.0,Research Scientist,Married,No,1.0,10.0,7.0,0,26143.0,0.7,8.0,0,0.0,Mid_Career_Family
19,1,Non-Travel,Female,2.0,Research Scientist,Single,Yes,0.0,1.0,0.0,0,46475.0,0.0,11.0,1,10.0,Young_Single
29,0,Travel_Rarely,Female,3.0,Research Scientist,Divorced,No,3.0,3.0,1.0,0,56400.0,0.6666666666666666,11.0,0,0.0,Other
54,0,Travel_Rarely,Male,3.0,Research Director,Married,No,0.0,10.0,0.0,0,248906.0,0.9,8.0,0,0.0,Senior
31,0,Travel_Rarely,Male,3.0,Healthcare Representative,Married,Yes,0.0,6.0,0.0,0,81996.0,0.16666666666666666,10.0,1,11.0,Mid_Career_Family
31,0,Travel_Rarely,Female,2.0,Healthcare Representative,Single,No,0.0,10.0,1.0,0,129428.0,0.8,11.0,0,0.0,Other
59,0,Travel_Rarely,Female,2.0,Sales Executive,Single,No,0.0,6.0,0.0,1,87907.0,0.8333333333333334,6.0,0,0.0,Senior
43,0,Travel_Rarely,Male,1.0,Research Director,Married,No,1.0,8.0,0.0,0,276360.0,0.875,8.0,0,0.0,Mid_Career_Family
49,0,Travel_Rarely,Male,2.0,Manager,Married,No,1.0,1.0,0.0,0,243243.0,0.0,9.0,0,0.0,Senior
36,0,Travel_Frequently,Male,3.0,Research Scientist,Married,No,0.0,11.0,0.0,0,44304.0,0.6363636363636364,10.0,0,0.0,Mid_Career_Family
48,0,Travel_Rarely,Male,4.0,Laboratory Technician,Single,No,0.0,1.0,0.0,1,28149.0,0.0,9.0,0,0.0,Senior
27,0,Travel_Rarely,Male,3.0,Research Scientist,Divorced,No,3.0,5.0,0.0,0,27687.0,0.6,11.0,0,0.0,Other
29,0,Travel_Rarely,Male,3.0,Healthcare Representative,Divorced,Yes,2.0,6.0,1.0,0,72853.0,0.0,8.0,0,7.0,Other
48,0,Travel_Rarely,Male,2.0,Research Director,Single,No,0.0,1.0,0.0,0,219180.0,0.0,5.0,0,0.0,Senior
29,0,Travel_Rarely,Female,2.0,Research Director,Divorced,No,2.0,7.0,1.0,0,225736.0,1.0,8.0,0,0.0,Other
34,0,Travel_Rarely,Female,4.0,Research Scientist,Married,No,0.0,1.0,0.0,0,43945.0,0.0,8.0,0,0.0,Mid_Career_Family
44,0,Travel_Rarely,Male,3.0,Manager,Married,No,1.0,22.0,3.0,0,200343.0,0.45454545454545453,10.0,0,0.0,Mid_Career_Family
33,0,Travel_Rarely,Male,4.0,Sales Executive,Divorced,Yes,2.0,9.0,0.0,0,117320.0,0.8888888888888888,6.0,0,10.0,Mid_Career_Family
19,0,Travel_Rarely,Female,4.0,Research Scientist,Single,Yes,0.0,1.0,0.0,0,35928.0,1.0,7.0,0,25.0,Young_Single
23,0,Travel_Rarely,Male,3.0,Research Scientist,Married,No,1.0,1.0,0.0,0,26906.0,1.0,6.0,0,0.0,Other
25,1,Travel_Frequently,Male,1.0,Sales Representative,Single,Yes,0.0,1.0,1.0,0,15652.0,0.0,6.0,0,24.0,Young_Single
26,0,Travel_Rarely,Male,3.0,Research Scientist,Single,Yes,0.0,8.0,2.0,0,57500.0,0.25,9.0,1,4.0,Young_Single
45,1,Travel_Rarely,Female,1.0,Manager,Single,Yes,0.0,24.0,1.0,0,301184.0,0.4583333333333333,13.0,1,2.0,Senior
55,0,Non-Travel,Male,2.0,Healthcare Representative,Divorced,Yes,1.0,33.0,15.0,0,203655.0,0.0,7.0,0,8.0,Senior
21,1,Travel_Frequently,Female,2.0,Laboratory Technician,Single,No,0.0,2.0,2.0,0,52500.0,1.0,12.0,0,0.0,Young_Single
46,0,Travel_Rarely,Female,2.0,Manager,Married,No,1.0,11.0,0.0,0,263046.0,0.7272727272727273,8.0,0,0.0,Senior
34,0,Travel_Rarely,Female,3.0,Sales Executive,Single,Yes,0.0,3.0,0.0,0,54456.0,0.6666666666666666,9.0,1,2.0,Other
51,0,Travel_Frequently,Male,3.0,Manager,Divorced,Yes,1.0,29.0,11.0,0,476328.0,0.3448275862068966,11.0,1,9.0,Senior
59,0,Travel_Rarely,Male,3.0,Manufacturing Director,Single,No,0.0,9.0,5.0,0,126144.0,0.4444444444444444,6.0,0,0.0,Senior
34,0,Travel_Frequently,Female,3.0,Laboratory Technician,Divorced,No,2.0,11.0,5.0,0,57772.0,0.9090909090909091,8.0,0,0.0,Mid_Career_Family
28,0,Travel_Frequently,Male,3.0,Laboratory Technician,Single,Yes,0.0,4.0,0.0,0,23694.0,0.5,8.0,0,1.0,Young_Single
44,0,Travel_Rarely,Male,4.0,Manager,Divorced,No,2.0,25.0,14.0,0,268660.0,0.52,10.0,0,0.0,Mid_Career_Family
34,0,Travel_Frequently,Male,2.0,Human Resources,Married,No,2.0,10.0,1.0,1,49390.0,0.8,7.0,0,0.0,Mid_Career_Family
35,0,Travel_Rarely,Male,3.0,Research Scientist,Married,Yes,0.0,3.0,2.0,0,49084.0,0.6666666666666666,7.0,0,6.0,Mid_Career_Family
42,0,Travel_Rarely,Female,4.0,Research Scientist,Married,Yes,0.0,1.0,0.0,0,37952.0,0.0,9.0,1,7.0,Mid_Career_Family
43,0,Travel_Rarely,Female,2.0,Sales Executive,Single,No,0.0,21.0,15.0,0,143234.0,0.8095238095238095,4.0,0,0.0,Other
36,0,Travel_Rarely,Female,3.0,Manufacturing Director,Single,Yes,0.0,16.0,5.0,0,59510.0,0.75,8.0,0,2.0,Other
44,1,Travel_Rarely,Female,3.0,Healthcare Representative,Married,No,1.0,10.0,0.0,0,87758.0,0.5,8.0,0,0.0,Mid_Career_Family
28,0,Travel_Frequently,Male,2.0,Laboratory Technician,Married,Yes,1.0,2.0,2.0,0,46404.0,1.0,7.0,0,2.0,Other
51,0,Travel_Frequently,Female,2.0,Laboratory Technician,Single,No,0.0,7.0,7.0,0,39732.0,1.0,11.0,0,0.0,Senior
30,0,Non-Travel,Female,3.0,Manufacturing Director,Single,Yes,0.0,8.0,1.0,1,84510.0,0.875,8.0,0,9.0,Other
29,1,Travel_Rarely,Female,3.0,Laboratory Technician,Divorced,Yes,2.0,7.0,7.0,0,43407.0,1.0,11.0,1,7.0,Other
28,0,Travel_Rarely,Male,3.0,Research Scientist,Single,No,0.0,3.0,1.0,0,22880.0,0.6666666666666666,11.0,0,0.0,Young_Single
25,0,Travel_Rarely,Female,3.0,Research Scientist,Single,No,0.0,2.0,2.0,0,37728.0,0.5,8.0,0,0.0,Young_Single
32,0,Travel_Rarely,Male,4.0,Sales Executive,Married,No,2.0,10.0,0.0,0,93135.0,0.8,6.0,0,0.0,Mid_Career_Family
45,0,Travel_Frequently,Female,3.0,Manager,Single,No,0.0,0.0,0.0,0,397342.0,,10.0,0,0.0,Senior
39,0,Travel_Rarely,Female,2.0,Manager,Divorced,Yes,2.0,19.0,15.0,0,222599.0,0.10526315789473684,8.0,0,13.0,Mid_Career_Family
58,0,Travel_Rarely,Male,3.0,Research Scientist,Divorced,No,2.0,2.0,2.0,0,28464.0,1.0,9.0,0,0.0,Senior
32,1,Travel_Rarely,Male,3.0,Laboratory Technician,Married,No,1.0,10.0,1.0,0,87894.0,0.1,9.0,0,0.0,Mid_Career_Family
39,1,Travel_Rarely,Male,3.0,Research Scientist,Single,No,0.0,5.0,0.0,0,50752.0,0.6,12.0,0,0.0,Other
30,0,Travel_Rarely,Female,2.0,Laboratory Technician,Married,No,1.0,9.0,6.0,0,55524.0,0.7777777777777778,11.0,0,0.0,Mid_Career_Family
36,0,Travel_Rarely,Female,3.0,Healthcare Representative,Married,No,0.0,7.0,1.0,0,85128.0,1.0,9.0,0,0.0,Mid_Career_Family
46,0,Travel_Rarely,Female,3.0,Human Resources,Single,No,0.0,7.0,5.0,1,41076.0,1.0,8.0,0,0.0,Senior
28,0,Non-Travel,Female,1.0,Laboratory Technician,Married,No,3.0,9.0,7.0,0,73414.0,0.5555555555555556,9.0,0,0.0,Other
50,0,Travel_Rarely,Female,3.0,Research Director,Married,Yes,0.0,3.0,1.0,0,185680.0,0.6666666666666666,10.0,1,28.0,Senior
40,1,Travel_Rarely,Male,2.0,Sales Executive,Single,Yes,0.0,5.0,1.0,0,109128.0,0.0,8.0,0,25.0,Other
52,1,Travel_Rarely,Male,3.0,Sales Executive,Single,Yes,0.0,8.0,7.0,1,160474.0,0.875,11.0,1,5.0,Senior
30,0,Travel_Rarely,Female,3.0,Manager,Married,Yes,2.0,9.0,0.0,0,274068.0,0.8888888888888888,10.0,1,17.0,Mid_Career_Family
